caso_id_canonico,tomo,voting_pattern,bl_voting_pattern,n_votos_baseline,bl_n_votos,n_disid_baseline,bl_n_disid,n_votos_total_a,n_disid_total_a,n_nuevos_ampliado,firma_end,firma_lines_count,por_ello_idx,inicio_votos_indiv
337_p574,337,unanime,unanime,0,0,0,0,0,0,0,202,2,197,
337_p580,337,unanime,unanime,0,0,0,0,0,0,0,419,2,406,
337_p590,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,747,5,720,746
337_p611,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p627,337,unanime,unanime,0,0,0,0,0,0,0,365,2,357,
337_p637,337,unanime,unanime,0,0,0,0,0,0,0,428,2,420,
337_p647,337,unanime,unanime,0,0,0,0,0,0,0,241,2,238,
337_p654,337,unanime,unanime,0,0,0,0,0,0,0,199,2,190,
337_p659,337,unanime,unanime,0,0,0,0,0,0,0,626,2,622,
337_p675,337,unanime,unanime,0,0,0,0,0,0,0,212,2,204,
337_p681,337,disidencia,disidencia,0,0,1,1,0,1,0,417,3,414,420
337_p692,337,unanime,unanime,0,0,0,0,0,0,0,465,1,461,
337_p703,337,unanime,unanime,0,0,0,0,0,0,0,323,2,317,
337_p712,337,disidencia,disidencia,0,0,1,1,0,1,0,732,3,718,733
337_p731,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p735,337,unanime,unanime,0,0,0,0,0,0,0,168,2,160,
337_p740,337,unanime,unanime,0,0,0,0,0,0,0,316,2,311,
337_p748,337,disidencia,disidencia,0,0,1,1,0,1,0,193,2,186,200
337_p753,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p762,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,309,3,303,311
337_p771,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,408,2,402,410
337_p790,337,disidencia,disidencia,0,0,1,1,0,1,0,847,3,840,849
337_p813,337,unanime,unanime,0,0,0,0,0,0,0,355,2,347,
337_p822,337,unanime,unanime,0,0,0,0,0,0,0,314,1,277,
337_p843,337,unanime,unanime,0,0,0,0,0,0,0,254,2,247,
337_p850,337,unanime,unanime,0,0,0,0,0,0,0,310,2,300,
337_p858,337,unanime,unanime,0,0,0,0,0,0,0,785,2,775,
337_p877,337,unanime,unanime,0,0,0,0,0,0,0,393,2,388,
337_p901,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,818,4,811,819
337_p921,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,645,3,627,647
337_p939,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,227,4,219,228
337_p948,337,unanime,unanime,0,0,0,0,0,0,0,489,3,483,
337_p966,337,disidencia,disidencia,0,0,0,0,0,0,0,715,5,707,
337_p993,337,disidencia,disidencia,0,0,1,1,0,1,0,494,2,488,497
337_p1006,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p1013,337,unanime,unanime,0,0,0,0,0,0,0,409,2,403,
337_p1024,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,331,2,296,333
337_p1037,337,unanime,unanime,0,0,0,0,0,0,0,173,2,166,
337_p1042,337,unanime,unanime,0,0,0,0,0,0,0,415,2,409,
337_p1052,337,unanime,unanime,0,0,0,0,0,0,0,578,1,573,
337_p1067,337,unanime,unanime,0,0,0,0,0,0,0,505,2,494,
337_p1081,337,unanime,unanime,0,0,0,0,0,0,0,564,2,557,
337_p1095,337,unanime,unanime,0,0,0,0,0,0,0,286,2,276,
337_p1102,337,unanime,unanime,0,0,0,0,0,0,0,210,2,202,
337_p1108,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p1117,337,disidencia,disidencia,0,0,1,1,0,1,0,703,3,699,709
337_p1136,337,unanime,unanime,0,0,0,0,0,0,0,248,1,240,
337_p1142,337,disidencia,disidencia,0,0,1,1,0,1,0,226,6,218,225
337_p1152,337,unanime,unanime,0,0,0,0,0,0,0,925,1,921,
337_p1174,337,disidencia,disidencia,0,0,1,1,0,1,0,1127,6,1119,1132
337_p1217,337,disidencia,disidencia,0,0,1,1,0,1,0,661,4,644,662
337_p1234,337,unanime,unanime,0,0,0,0,0,0,0,353,1,346,
337_p1245,337,disidencia,disidencia,0,0,1,1,0,1,0,252,4,228,253
337_p1252,337,unanime,unanime,0,0,0,0,0,0,0,70,2,66,
337_p1254,337,mixed,mixed,1,1,1,1,1,1,0,180,6,174,181
337_p1263,337,unanime,unanime,0,0,0,0,0,0,0,532,2,526,
337_p1277,337,unanime,unanime,0,0,0,0,0,0,0,477,2,472,
337_p1289,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,677,2,672,679
337_p1307,337,unanime,unanime,0,0,0,0,0,0,0,683,1,677,
337_p1323,337,disidencia,disidencia,0,0,1,1,0,1,0,407,5,372,406
337_p1337,337,disidencia,disidencia,0,0,1,1,0,1,0,337,3,333,339
337_p1346,337,disidencia,disidencia,0,0,1,1,0,1,0,261,3,256,262
337_p1361,337,unanime,unanime,0,0,0,0,0,0,0,566,2,550,
337_p1375,337,unanime,unanime,0,0,0,0,0,0,0,717,2,707,
337_p1393,337,unanime,unanime,0,0,0,0,0,0,0,367,1,363,
337_p1403,337,disidencia,disidencia,0,0,1,1,0,1,0,166,5,156,165
337_p1408,337,unanime,unanime,0,0,0,0,0,0,0,483,2,470,
337_p1420,337,unanime,unanime,0,0,0,0,0,0,0,403,2,393,
337_p1431,337,disidencia,disidencia,0,0,1,1,0,1,0,283,3,274,284
337_p1439,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p1447,337,unanime,unanime,0,0,0,0,0,0,0,135,2,129,
337_p1451,337,unanime,unanime,0,0,0,0,0,0,0,546,1,538,
337_p1464,337,unanime,unanime,0,0,0,0,0,0,0,1057,2,1045,
337_p1491,337,unanime,unanime,0,0,0,0,0,0,0,123,2,117,
337_p1494,337,unanime,unanime,0,0,0,0,0,0,0,359,2,353,
337_p1503,337,unanime,unanime,0,0,0,0,0,0,0,294,1,290,
337_p1511,337,unanime,unanime,0,0,0,0,0,0,0,410,1,406,
337_p1521,337,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,245,3,238,250
337_p1530,337,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
337_p1540,337,unanime,unanime,0,0,0,0,0,0,0,281,2,277,
337_p1548,337,mixed,mixed,1,1,1,1,1,1,0,245,4,237,246
337_p1555,337,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,229,4,221,
337_p1564,337,disidencia,disidencia,0,0,1,1,0,1,0,638,5,632,644
337_p1581,337,unanime,unanime,0,0,0,0,0,0,0,247,3,236,
338_p29,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p40,338,unanime,unanime,0,0,0,0,0,0,0,299,2,287,
338_p48,338,disidencia,disidencia,0,0,1,1,0,1,0,175,2,169,181
338_p53,338,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,328,3,321,
338_p68,338,disidencia,disidencia,0,0,1,1,0,1,0,456,3,450,458
338_p80,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p88,338,unanime,unanime,0,0,0,0,0,0,0,562,4,548,
338_p102,338,unanime,unanime,0,0,0,0,0,0,0,418,1,408,
338_p113,338,unanime,unanime,0,0,0,0,0,0,0,339,1,335,
338_p123,338,unanime,unanime,0,0,0,0,0,0,0,282,2,276,
338_p130,338,unanime,unanime,0,0,0,0,0,0,0,148,2,141,
338_p134,338,unanime,unanime,0,0,0,0,0,0,0,273,2,264,
338_p141,338,unanime,unanime,0,0,0,0,0,0,0,268,2,260,
338_p148,338,unanime,unanime,0,0,0,0,0,0,0,262,1,256,
338_p155,338,unanime,unanime,0,0,0,0,0,0,0,218,2,212,
338_p161,338,unanime,unanime,0,0,0,0,0,0,0,298,2,294,
338_p169,338,unanime,unanime,0,0,0,0,0,0,0,266,2,255,
338_p176,338,unanime,unanime,0,0,0,0,0,0,0,710,2,688,
338_p193,338,unanime,unanime,0,0,0,0,0,0,0,65,1,59,
338_p195,338,unanime,unanime,0,0,0,0,0,0,0,290,2,281,
338_p203,338,unanime,unanime,0,0,0,0,0,0,0,350,2,344,
338_p212,338,unanime,unanime,0,0,0,0,0,0,0,277,1,272,
338_p221,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p231,338,unanime,unanime,0,0,0,0,0,0,0,133,1,130,
338_p234,338,disidencia,disidencia,0,0,1,1,0,1,0,541,3,527,547
338_p249,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,835,4,833,837
338_p280,338,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,62,3,60,68
338_p284,338,unanime,unanime,0,0,0,0,0,0,0,547,2,541,
338_p298,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p308,338,unanime,unanime,0,0,0,0,0,0,0,173,1,165,
338_p313,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p335,338,unanime,unanime,0,0,0,0,0,0,0,199,2,192,
338_p340,338,unanime,unanime,0,0,0,0,0,0,0,49,1,45,
338_p342,338,unanime,unanime,0,0,0,0,0,0,0,203,1,194,
338_p349,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p353,338,unanime,unanime,0,0,0,0,0,0,0,365,1,349,
338_p362,338,unanime,unanime,0,0,0,0,0,0,0,963,2,953,
338_p386,338,disidencia,disidencia,0,0,1,1,0,1,0,415,3,404,416
338_p399,338,unanime,unanime,0,0,0,0,0,0,0,207,1,199,
338_p404,338,unanime,unanime,0,0,0,0,0,0,0,80,2,77,
338_p407,338,mixed,mixed,1,1,1,1,1,1,0,136,3,130,142
338_p412,338,unanime,unanime,0,0,0,0,0,0,0,253,1,248,
338_p419,338,unanime,unanime,0,0,0,0,0,0,0,201,1,196,
338_p424,338,unanime,unanime,0,0,0,0,0,0,0,149,2,144,
338_p428,338,unanime,unanime,0,0,0,0,0,0,0,111,1,105,
338_p432,338,unanime,unanime,0,0,0,0,0,0,0,83,1,78,
338_p435,338,disidencia,disidencia,0,0,1,1,0,1,0,304,3,292,305
338_p451,338,unanime,unanime,0,0,0,0,0,0,0,78,1,73,
338_p453,338,unanime,unanime,0,0,0,0,0,0,0,408,1,405,
338_p463,338,unanime,unanime,0,0,0,0,0,0,0,136,2,126,
338_p467,338,unanime,unanime,0,0,0,0,0,0,0,133,1,127,
338_p471,338,unanime,unanime,0,0,0,0,0,0,0,117,1,112,
338_p474,338,unanime,unanime,0,0,0,0,0,0,0,80,2,75,
338_p477,338,unanime,unanime,0,0,0,0,0,0,0,296,1,288,
338_p484,338,unanime,unanime,0,0,0,0,0,0,0,126,1,114,
338_p488,338,unanime,unanime,0,0,0,0,0,0,0,188,2,175,
338_p493,338,unanime,unanime,0,0,0,0,0,0,0,490,1,483,
338_p505,338,unanime,unanime,0,0,0,0,0,0,0,84,1,82,
338_p508,338,disidencia,disidencia,0,0,1,1,0,1,0,133,8,130,138
338_p515,338,unanime,unanime,0,0,0,0,0,0,0,376,1,372,
338_p525,338,unanime,unanime,0,0,0,0,0,0,0,177,2,171,
338_p530,338,unanime,unanime,0,0,0,0,0,0,0,179,2,174,
338_p534,338,unanime,unanime,0,0,0,0,0,0,0,103,1,97,
338_p539,338,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,454,3,427,
338_p552,338,unanime,unanime,0,0,0,0,0,0,0,147,1,138,
338_p556,338,unanime,unanime,0,0,0,0,0,0,0,1697,1,1692,
338_p599,338,unanime,unanime,0,0,0,0,0,0,0,53,2,43,
338_p601,338,disidencia,disidencia,0,0,1,1,0,1,0,433,4,427,434
338_p613,338,disidencia,disidencia,0,0,1,1,0,1,0,346,2,337,348
338_p623,338,unanime,unanime,0,0,0,0,0,0,0,197,1,187,
338_p628,338,disidencia,disidencia,0,0,1,1,0,1,0,502,3,497,507
338_p651,338,unanime,unanime,0,0,0,0,0,0,0,34,1,32,
338_p652,338,unanime,unanime,0,0,0,0,0,0,0,1045,1,1036,
338_p693,338,unanime,unanime,0,0,0,0,0,0,0,129,1,124,
338_p697,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p699,338,unanime,unanime,1,1,0,0,1,0,0,9,3,3,232
338_p706,338,unanime,unanime,0,0,0,0,0,0,0,175,1,168,
338_p711,338,unanime,unanime,0,0,0,0,0,0,0,123,1,119,
338_p714,338,unanime,unanime,0,0,0,0,0,0,0,68,2,65,
338_p716,338,disidencia,disidencia,0,0,1,1,0,1,0,263,2,258,265
338_p724,338,unanime,unanime,0,0,0,0,0,0,0,963,1,948,
338_p748,338,unanime,unanime,0,0,0,0,0,0,0,331,1,327,
338_p757,338,unanime,unanime,0,0,0,0,0,0,0,232,1,222,
338_p763,338,unanime,unanime,0,0,0,0,0,0,0,42,1,40,
338_p765,338,unanime,unanime,0,0,0,0,0,0,0,24,1,22,
338_p767,338,unanime,unanime,0,0,0,0,0,0,0,475,1,468,
338_p779,338,unanime,unanime,0,0,0,0,0,0,0,544,1,535,
338_p793,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
338_p798,338,unanime,unanime,0,0,0,0,0,0,0,47,1,45,
338_p799,338,unanime,unanime,0,0,0,0,0,0,0,70,2,67,
338_p802,338,unanime,unanime,0,0,0,0,0,0,0,339,1,309,
338_p811,338,unanime,unanime,0,0,0,0,0,0,0,133,2,126,
338_p815,338,unanime,unanime,0,0,0,0,0,0,0,313,1,308,
338_p823,338,disidencia,disidencia,0,0,1,1,0,1,0,153,2,146,155
338_p828,338,unanime,unanime,0,0,0,0,0,0,0,73,1,55,
338_p830,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,213,3,207,218
338_p837,338,unanime,unanime,0,0,0,0,0,0,0,267,1,258,
338_p845,338,unanime,unanime,0,0,0,0,0,0,0,911,2,903,
338_p868,338,unanime,unanime,0,0,0,0,0,0,0,277,1,256,
338_p875,338,unanime,unanime,0,0,0,0,0,0,0,327,2,320,
338_p884,338,unanime,unanime,0,0,0,0,0,0,0,490,3,484,
338_p896,338,unanime,unanime,0,0,0,0,0,0,0,204,2,198,
338_p902,338,unanime,unanime,0,0,0,0,0,0,0,343,2,336,
338_p911,338,unanime,unanime,0,0,0,0,0,0,0,412,1,404,
338_p921,338,unanime,unanime,0,0,0,0,0,0,0,35,1,31,
338_p923,338,unanime,unanime,0,0,0,0,0,0,0,155,1,148,
338_p927,338,unanime,unanime,0,0,0,0,0,0,0,272,1,270,
338_p934,338,disidencia,disidencia,0,0,1,1,0,1,0,288,2,281,294
338_p942,338,unanime,unanime,0,0,0,0,0,0,0,232,2,228,
338_p949,338,unanime,unanime,0,0,0,0,0,0,0,89,1,87,
338_p952,338,unanime,unanime,0,0,0,0,0,0,0,228,2,216,
338_p959,338,unanime,unanime,0,0,0,0,0,0,0,89,1,68,
338_p962,338,unanime,unanime,0,0,0,0,0,0,0,1189,2,1175,
338_p991,338,unanime,unanime,0,0,0,0,0,0,0,49,2,42,
338_p993,338,unanime,unanime,0,0,0,0,0,0,0,628,1,616,
338_p1009,338,unanime,unanime,0,0,0,0,0,0,0,313,2,307,
338_p1017,338,unanime,unanime,0,0,0,0,0,0,0,143,2,130,
338_p1021,338,unanime,unanime,0,0,0,0,0,0,0,167,1,162,
338_p1026,338,unanime,unanime,0,0,0,0,0,0,0,212,2,205,
338_p1032,338,unanime,unanime,0,0,0,0,0,0,0,514,2,495,
338_p1045,338,unanime,unanime,0,0,0,0,0,0,0,121,1,114,
338_p1048,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,418,2,414,420
338_p1060,338,unanime,unanime,0,0,0,0,0,0,0,933,1,925,
338_p1084,338,unanime,unanime,0,0,0,0,0,0,0,274,1,268,
338_p1092,338,unanime,unanime,0,0,0,0,0,0,0,462,2,453,
338_p1104,338,unanime,unanime,0,0,0,0,0,0,0,241,1,229,
338_p1110,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,1238,5,1231,1239
338_p1149,338,unanime,unanime,0,0,0,0,0,0,0,243,1,235,
338_p1156,338,unanime,unanime,0,0,0,0,0,0,0,574,1,567,
338_p1171,338,unanime,unanime,0,0,0,0,0,0,0,420,2,414,
338_p1183,338,unanime,unanime,0,0,0,0,0,0,0,1296,2,1285,
338_p1216,338,unanime,unanime,0,0,0,0,0,0,0,1272,2,1020,
338_p1248,338,unanime,unanime,0,0,0,0,0,0,0,160,1,153,
338_p1252,338,disidencia,disidencia,0,0,1,1,0,1,0,188,3,181,189
338_p1258,338,disidencia,disidencia,0,0,1,1,0,1,0,692,3,663,694
338_p1277,338,unanime,unanime,0,0,0,0,0,0,0,306,1,301,
338_p1284,338,unanime,unanime,0,0,0,0,0,0,0,235,1,229,
338_p1291,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,302,2,262,308
338_p1299,338,unanime,unanime,0,0,0,0,0,0,0,167,1,159,
338_p1304,338,unanime,unanime,0,0,0,0,0,0,0,247,2,240,
338_p1311,338,unanime,unanime,0,0,0,0,0,0,0,462,1,453,
338_p1322,338,unanime,unanime,0,0,0,0,0,0,0,103,1,97,
338_p1325,338,unanime,unanime,0,0,0,0,0,0,0,190,2,181,
338_p1331,338,unanime,unanime,0,0,0,0,0,0,0,138,1,130,
338_p1335,338,disidencia,disidencia,0,0,1,1,0,1,0,122,2,116,124
338_p1339,338,unanime,unanime,0,0,0,0,0,0,0,181,1,174,
338_p1344,338,unanime,unanime,0,0,0,0,0,0,0,113,1,111,
338_p1347,338,disidencia,disidencia,0,0,1,1,0,1,0,333,2,325,339
338_p1356,338,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,1159,
338_p1389,338,unanime,unanime,0,0,0,0,0,0,0,1589,3,1563,
338_p1431,338,unanime,unanime,0,0,0,0,0,0,0,73,1,66,
338_p1433,338,disidencia,disidencia,0,0,1,1,0,1,0,330,1,326,332
338_p1442,338,disidencia,disidencia,0,0,1,1,0,1,0,28,2,23,30
338_p1444,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,301,5,297,302
338_p1455,338,unanime,unanime,0,0,0,0,0,0,0,845,2,834,
338_p1477,338,unanime,unanime,0,0,0,0,0,0,0,602,2,590,
338_p1492,338,unanime,unanime,0,0,0,0,0,0,0,216,2,200,
338_p1498,338,unanime,unanime,0,0,0,0,0,0,0,221,1,219,
338_p1504,338,unanime,unanime,0,0,0,0,0,0,0,568,1,562,
338_p1517,338,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,226,3,218,225
338_p1524,338,disidencia,disidencia,0,0,1,1,0,1,0,211,2,205,213
338_p1534,338,unanime,unanime,0,0,0,0,0,0,0,125,1,121,
338_p1538,338,unanime,unanime,0,0,0,0,0,0,0,267,1,261,
338_p1545,338,unanime,unanime,0,0,0,0,0,0,0,251,1,244,
338_p1551,338,unanime,unanime,0,0,0,0,0,0,0,1003,1,998,
338_p1575,338,unanime,unanime,0,0,0,0,0,0,0,298,1,290,
338_p1583,338,unanime,unanime,0,0,0,0,0,0,0,231,1,227,
339_p61,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p79,339,unanime,unanime,0,0,0,0,0,0,0,20,1,18,
339_p80,339,unanime,unanime,0,0,0,0,0,0,0,147,1,137,
339_p84,339,unanime,unanime,0,0,0,0,0,0,0,180,1,173,
339_p89,339,unanime,unanime,0,0,0,0,0,0,0,23,1,21,
339_p90,339,unanime,unanime,0,0,0,0,0,0,0,35,1,32,
339_p92,339,unanime,unanime,0,0,0,0,0,0,0,58,1,56,
339_p94,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p108,339,unanime,unanime,0,0,0,0,0,0,0,81,1,79,
339_p111,339,unanime,unanime,0,0,0,0,0,0,0,167,1,162,
339_p115,339,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,404,2,399,406
339_p126,339,unanime,unanime,0,0,0,0,0,0,0,20,1,18,
339_p127,339,unanime,unanime,0,0,0,0,0,0,0,3,1,1,
339_p142,339,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,357,2,351,359
339_p155,339,unanime,unanime,0,0,0,0,0,0,0,205,1,199,
339_p160,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p168,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p173,339,unanime,unanime,0,0,0,0,0,0,0,200,1,195,
339_p179,339,unanime,unanime,0,0,0,0,0,0,0,18,1,13,
339_p180,339,unanime,unanime,0,0,0,0,0,0,0,36,1,33,
339_p181,339,unanime,unanime,0,0,0,0,0,0,0,66,1,64,
339_p183,339,unanime,unanime,0,0,0,0,0,0,0,42,1,40,
339_p185,339,unanime,unanime,0,0,0,0,0,0,0,35,1,33,
339_p186,339,unanime,unanime,0,0,0,0,0,0,0,22,1,20,
339_p189,339,unanime,unanime,0,0,0,0,0,0,0,206,1,200,
339_p194,339,unanime,unanime,0,0,0,0,0,0,0,233,1,226,
339_p201,339,unanime,unanime,0,0,0,0,0,0,0,577,1,564,
339_p216,339,unanime,unanime,0,0,0,0,0,0,0,94,1,89,
339_p219,339,unanime,unanime,0,0,0,0,0,0,0,95,1,90,
339_p222,339,unanime,unanime,0,0,0,0,0,0,0,121,1,117,
339_p225,339,unanime,unanime,0,0,0,0,0,0,0,166,1,164,
339_p230,339,unanime,unanime,0,0,0,0,0,0,0,140,1,132,
339_p234,339,unanime,unanime,0,0,0,0,0,0,0,41,1,38,
339_p236,339,unanime,unanime,0,0,0,0,0,0,0,360,1,355,
339_p245,339,unanime,unanime,0,0,0,0,0,0,0,276,1,270,
339_p252,339,unanime,unanime,0,0,0,0,0,0,0,238,1,234,
339_p259,339,unanime,unanime,0,0,0,0,0,0,0,40,1,38,
339_p260,339,unanime,unanime,0,0,0,0,0,0,0,249,1,247,
339_p267,339,unanime,unanime,0,0,0,0,0,0,0,106,1,102,
339_p270,339,unanime,unanime,0,0,0,0,0,0,0,66,2,63,
339_p272,339,unanime,unanime,0,0,0,0,0,0,0,23,1,21,
339_p273,339,unanime,unanime,0,0,0,0,0,0,0,18,1,16,
339_p274,339,unanime,unanime,0,0,0,0,0,0,0,41,1,38,
339_p276,339,unanime,unanime,0,0,0,0,0,0,0,578,1,567,
339_p290,339,unanime,unanime,0,0,0,0,0,0,0,345,1,338,
339_p299,339,unanime,unanime,0,0,0,0,0,0,0,102,1,98,
339_p302,339,unanime,unanime,0,0,0,0,0,0,0,7,1,3,
339_p304,339,unanime,unanime,0,0,0,0,0,0,0,21,1,19,
339_p305,339,unanime,unanime,0,0,0,0,0,0,0,63,1,60,
339_p307,339,unanime,unanime,0,0,0,0,0,0,0,283,1,279,
339_p315,339,unanime,unanime,0,0,0,0,0,0,0,38,1,33,
339_p316,339,unanime,unanime,0,0,0,0,0,0,0,243,1,239,
339_p323,339,segun_su_voto,segun_su_voto,1,1,1,1,1,1,0,402,5,395,403
339_p349,339,unanime,unanime,0,0,0,0,0,0,0,131,1,118,
339_p353,339,unanime,unanime,0,0,0,0,0,0,0,159,1,153,
339_p357,339,unanime,unanime,0,0,0,0,0,0,0,55,1,46,
339_p359,339,unanime,unanime,0,0,0,0,0,0,0,308,1,301,
339_p367,339,unanime,unanime,0,0,0,0,0,0,0,31,1,29,
339_p368,339,unanime,unanime,0,0,0,0,0,0,0,112,1,106,
339_p372,339,unanime,unanime,0,0,0,0,0,0,0,266,1,258,
339_p381,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p389,339,unanime,unanime,0,0,0,0,0,0,0,422,1,415,
339_p399,339,unanime,unanime,0,0,0,0,0,0,0,196,1,188,
339_p405,339,unanime,unanime,0,0,0,0,0,0,0,50,1,45,
339_p407,339,unanime,unanime,0,0,0,0,0,0,0,23,1,17,
339_p408,339,unanime,unanime,0,0,0,0,0,0,0,223,1,217,
339_p414,339,unanime,unanime,0,0,0,0,0,0,0,170,1,165,
339_p419,339,unanime,unanime,0,0,0,0,0,0,0,140,1,135,
339_p423,339,unanime,unanime,0,0,0,0,0,0,0,177,1,170,
339_p428,339,unanime,unanime,0,0,0,0,0,0,0,26,1,24,
339_p429,339,unanime,unanime,0,0,0,0,0,0,0,91,1,86,
339_p432,339,unanime,unanime,0,0,0,0,0,0,0,76,1,74,
339_p434,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p444,339,unanime,unanime,0,0,0,0,0,0,0,327,1,324,
339_p452,339,unanime,unanime,0,0,0,0,0,0,0,128,1,119,
339_p456,339,unanime,unanime,0,0,0,0,0,0,0,30,1,24,
339_p457,339,unanime,unanime,0,0,0,0,0,0,0,30,1,28,
339_p459,339,unanime,unanime,0,0,0,0,0,0,0,190,1,178,
339_p464,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p468,339,unanime,unanime,0,0,0,0,0,0,0,345,1,312,
339_p477,339,unanime,unanime,0,0,0,0,0,0,0,106,1,102,
339_p480,339,unanime,unanime,0,0,0,0,0,0,0,237,1,232,
339_p487,339,unanime,unanime,0,0,0,0,0,0,0,32,1,30,
339_p488,339,unanime,unanime,0,0,0,0,0,0,0,22,1,20,
339_p489,339,unanime,unanime,0,0,0,0,0,0,0,20,1,18,
339_p490,339,unanime,unanime,0,0,0,0,0,0,0,102,1,96,
339_p493,339,unanime,unanime,0,0,0,0,0,0,0,204,1,197,
339_p499,339,unanime,unanime,0,0,0,0,0,0,0,254,1,245,
339_p506,339,unanime,unanime,0,0,0,0,0,0,0,88,1,84,
339_p508,339,unanime,unanime,0,0,0,0,0,0,0,233,1,224,
339_p515,339,unanime,unanime,0,0,0,0,0,0,0,320,1,298,
339_p525,339,unanime,unanime,0,0,0,0,0,0,0,304,1,300,
339_p533,339,unanime,unanime,0,0,0,0,0,0,0,99,1,93,
339_p536,339,unanime,unanime,0,0,0,0,0,0,0,191,1,185,
339_p542,339,unanime,unanime,0,0,0,0,0,0,0,313,1,307,
339_p550,339,unanime,unanime,0,0,0,0,0,0,0,38,1,34,
339_p551,339,unanime,unanime,0,0,0,0,0,0,0,367,1,358,
339_p561,339,unanime,unanime,0,0,0,0,0,0,0,203,1,193,
339_p566,339,unanime,unanime,0,0,0,0,0,0,0,96,1,69,
339_p569,339,unanime,unanime,0,0,0,0,0,0,0,501,1,493,
339_p583,339,unanime,unanime,0,0,0,0,0,0,0,23,1,20,
339_p584,339,unanime,unanime,0,0,0,0,0,0,0,543,1,539,
339_p597,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p599,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,123,
339_p602,339,unanime,unanime,0,0,0,0,0,0,0,227,2,203,
339_p608,339,unanime,unanime,0,0,0,0,0,0,0,17,1,15,
339_p609,339,unanime,unanime,0,0,0,0,0,0,0,522,1,518,
339_p622,339,unanime,unanime,0,0,0,0,0,0,0,420,1,409,
339_p633,339,unanime,unanime,0,0,0,0,0,0,0,36,1,33,
339_p635,339,unanime,unanime,0,0,0,0,0,0,0,118,1,111,
339_p638,339,unanime,unanime,0,0,0,0,0,0,0,176,1,166,
339_p643,339,unanime,unanime,0,0,0,0,0,0,0,107,1,95,
339_p646,339,unanime,unanime,0,0,0,0,0,0,0,45,1,42,
339_p648,339,unanime,unanime,0,0,0,0,0,0,0,33,1,31,
339_p649,339,unanime,unanime,0,0,0,0,0,0,0,100,1,97,
339_p652,339,unanime,unanime,0,0,0,0,0,0,0,136,1,130,
339_p656,339,unanime,unanime,0,0,0,0,0,0,0,80,1,72,
339_p658,339,unanime,unanime,0,0,0,0,0,0,0,138,1,114,
339_p662,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
339_p676,339,sin_firma,sin_firma,0,0,0,0,0,0,0,,1,,
