caso_id,tomo,date,date_dt,composicion,outcome,voting_pattern,n_titulares,is_merit_decision,dictamen_presente,wc_mayoria,wc_votos,log_wc_mayoria,is_fragmented,is_dissent,is_concurrence,jueces_conocidos,tribunal_origen,quarter
331_p89,331,12 de febrero de 2008,2008-02-12,banco_de_7,revoca,unanime,5,1,1,900,0,6.803505257608338,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala M de la Cámara Nacional de Apelaciones en lo Civil,2008Q1
331_p93,331,12 de febrero de 2008,2008-02-12,banco_de_7,desestima,unanime,5,0,0,493,0,6.202535517187923,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Argibay,Sala A de la Cámara Nacional de Apelaciones en lo Civil,2008Q1
331_p95,331,12 de febrero de 2008,2008-02-12,banco_de_7,procedente,unanime,4,1,0,321,0,5.7745515455444085,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,"Cámara Nacional de Apelaciones en lo Civil, Sala K",2008Q1
331_p96,331,12 de febrero de 2008,2008-02-12,banco_de_7,revoca,segun_su_voto,6,1,1,310,149,5.739792912179234,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Tribunal de Justicia de la Provincia de Neuquén,2008Q1
331_p100,331,12 de febrero de 2008,2008-02-12,banco_de_7,hace_lugar,unanime,6,1,1,561,0,6.331501849893691,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Tucumán,2008Q1
331_p104,331,12 de febrero de 2008,2008-02-12,banco_de_7,desestima,segun_su_voto,5,0,0,856,245,6.75343791859778,1,0,1,Lorenzetti | Highton de Nolasco | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p116,331,12 de febrero de 2008,2008-02-12,banco_de_7,otro,unanime,5,0,1,368,0,5.910796644040527,0,0,0,Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2008Q1
331_p121,331,12 de febrero de 2008,2008-02-12,banco_de_7,otro,unanime,6,0,0,550,0,6.311734809152915,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2008Q1
331_p123,331,12 de febrero de 2008,2008-02-12,banco_de_7,hace_lugar,unanime,6,1,0,768,0,6.645090969505644,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Sala III de la Cámara Federal de la Seguridad Social,2008Q1
331_p125,331,19 de febrero de 2008,2008-02-19,banco_de_7,otro,unanime,4,0,0,402,0,5.998936561946683,0,0,0,Lorenzetti | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p127,331,19 de febrero de 2008,2008-02-19,banco_de_7,procedente,unanime,7,1,1,1066,0,6.9726062513017535,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Comercial de la Ca-,2008Q1
331_p132,331,19 de febrero de 2008,2008-02-19,banco_de_7,inadmisible_280,disidencia,7,0,1,671,481,6.51025834052315,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2008Q1
331_p144,331,19 de febrero de 2008,2008-02-19,banco_de_7,hace_lugar,unanime,7,1,0,854,0,6.75110146893676,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2008Q1
331_p147,331,19 de febrero de 2008,2008-02-19,banco_de_7,procedente,unanime,5,1,1,1164,0,7.060476365999801,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,Superior Tribunal de Justicia del Chaco,2008Q1
331_p162,331,19 de febrero de 2008,2008-02-19,banco_de_7,hace_lugar,segun_su_voto,5,1,1,2732,2602,7.913155185928068,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Argibay,Tribunal Superior de Justicia de la Provincia de La Rio-,2008Q1
331_p211,331,19 de febrero de 2008,2008-02-19,banco_de_7,otro,unanime,7,0,1,7923,0,8.977651407818442,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p232,331,19 de febrero de 2008,2008-02-19,banco_de_7,confirma,unanime,7,1,0,2509,0,7.828038032125829,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala I de la Cámara Federal de la Seguridad Social,2008Q1
331_p238,331,19 de febrero de 2008,2008-02-19,banco_de_7,otro,unanime,5,0,0,591,0,6.3835066348840055,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p240,331,19 de febrero de 2008,2008-02-19,banco_de_7,revoca,unanime,7,1,0,455,0,6.1224928095143865,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p241,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,disidencia,7,0,1,1127,152,7.028201432058005,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala VI de la Cámara Nacional de Apelaciones del Traba-,2008Q1
331_p250,331,26 de febrero de 2008,2008-02-26,banco_de_7,procedente,segun_su_voto,6,1,1,969,150,6.877296071497429,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Apelaciones del Trabajo, Sala V",2008Q1
331_p262,331,26 de febrero de 2008,2008-02-26,banco_de_7,procedente,disidencia,7,1,1,331,87,5.805134968916488,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Posadas,2008Q1
331_p266,331,26 de febrero de 2008,2008-02-26,banco_de_7,inadmisible_280,disidencia,7,0,1,976,2549,6.884486652042782,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Comodoro Rivadavia,2008Q1
331_p281,331,26 de febrero de 2008,2008-02-26,banco_de_7,inadmisible_280,disidencia,5,0,0,630,1679,6.447305862541213,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala X de la Cámara Nacional de Apelaciones del Trabajo,2008Q1
331_p287,331,26 de febrero de 2008,2008-02-26,banco_de_7,hace_lugar,segun_su_voto,7,1,1,868,708,6.767343125265392,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2008Q1
331_p293,331,26 de febrero de 2008,2008-02-26,banco_de_7,hace_lugar,segun_su_voto,6,1,1,1186,390,7.079184394609668,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Civil – Sala B,2008Q1
331_p299,331,26 de febrero de 2008,2008-02-26,banco_de_7,hace_lugar,unanime,6,1,1,319,0,5.768320995793772,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Superior Tribunal de Justicia de la Provincia del Chubut,2008Q1
331_p303,331,26 de febrero de 2008,2008-02-26,banco_de_7,inadmisible_280,disidencia,7,0,0,796,1844,6.680854678790215,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala V",2008Q1
331_p322,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,unanime,7,0,1,3337,0,8.11312710422178,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p337,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,unanime,7,0,0,5692,0,8.646992628951082,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p352,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,unanime,4,0,0,1192,0,7.084226422097916,0,0,0,Highton de Nolasco | Fayt | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p355,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,unanime,5,0,0,447,0,6.104793232414985,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p357,331,26 de febrero de 2008,2008-02-26,banco_de_7,competencia,unanime,4,0,1,300,0,5.707110264748875,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p360,331,26 de febrero de 2008,2008-02-26,banco_de_7,competencia,unanime,4,0,1,404,0,6.003887067106539,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p368,331,26 de febrero de 2008,2008-02-26,banco_de_7,competencia,unanime,4,0,1,330,0,5.802118375377063,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,Sala I de la Cámara Federal de la Seguridad Social,2008Q1
331_p371,331,26 de febrero de 2008,2008-02-26,banco_de_7,revoca,unanime,6,1,0,600,0,6.398594934535208,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala I de la Cámara Federal de la Seguridad Social,2008Q1
331_p373,331,26 de febrero de 2008,2008-02-26,banco_de_7,otro,disidencia,6,0,1,420,318,6.042632833682381,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Contencioso Administrativa de la Primera Nomi-,2008Q1
331_p379,331,4 de marzo de 2008,2008-03-04,banco_de_7,procedente,disidencia,5,1,0,882,116,6.78332520060396,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Argibay,Sala C de la Cámara Nacional de Apelaciones en lo Civil,2008Q1
331_p391,331,4 de marzo de 2008,2008-03-04,banco_de_7,originaria,unanime,5,0,1,2695,0,7.899524472032198,0,0,0,Lorenzetti | Fayt | Petracchi | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p419,331,11 de marzo de 2008,2008-03-11,banco_de_7,desestima,unanime,9,0,0,1052,0,6.959398512133975,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Lorenzetti | Fayt | Petracchi | Maqueda | Argibay,Sala B de la Cámara Nacional de Apelaciones en lo Civil,2008Q1
331_p422,331,11 marzo de 2008,2008-03-11,banco_de_7,desestima,unanime,5,0,0,305,0,5.723585101952381,0,0,0,Lorenzetti | Fayt | Petracchi | Maqueda | Argibay,Tribunal de Arbitraje General de la Bolsa de Comercio,2008Q1
331_p423,331,11 de marzo de 2008,2008-03-11,banco_de_7,hace_lugar,disidencia,5,1,1,381,940,5.945420608606575,1,1,0,Lorenzetti | Fayt | Petracchi | Maqueda | Argibay,Tribunal Superior de Justicia de la Provincia de Córdoba,2008Q1
331_p430,331,11 de marzo de 2008,2008-03-11,banco_de_7,revoca,unanime,4,1,0,763,0,6.638567789166521,0,0,0,Lorenzetti | Petracchi | Maqueda | Argibay,Sala I de la Cámara Federal de la Seguridad Social,2008Q1
331_p432,331,11 de marzo de 2008,2008-03-11,banco_de_7,revoca,unanime,4,1,0,774,0,6.652863029353347,0,0,0,Lorenzetti | Petracchi | Maqueda | Argibay,Sala II de la Cámara Federal de la Seguridad Social,2008Q1
331_p434,331,18 de marzo de 2008,2008-03-18,banco_de_7,otro,unanime,4,0,0,807,0,6.694562058521095,0,0,0,Lorenzetti | Fayt | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p436,331,26 de marzo de 2008,2008-03-26,banco_de_7,otro,unanime,4,0,1,313,0,5.749392985908253,0,0,0,Lorenzetti | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q1
331_p505,331,8 de abril de 2008,2008-04-08,banco_de_7,confirma,disidencia,7,1,1,2561,1411,7.848543482456679,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p519,331,8 de abril de 2008,2008-04-08,banco_de_7,procedente,disidencia,7,1,1,592,68,6.385194398997726,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Casación Penal, Sala IV",2008Q2
331_p525,331,8 de abril de 2008,2008-04-08,banco_de_7,inadmisible_280,disidencia,7,0,1,545,146,6.302618975744905,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Casación Penal, Sala IV",2008Q2
331_p530,331,8 de abril de 2008,2008-04-08,banco_de_7,inadmisible_280,segun_su_voto,7,0,0,683,1060,6.52795791762255,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional Electoral,2008Q2
331_p536,331,8 de abril de 2008,2008-04-08,banco_de_7,confirma,unanime,6,1,1,2714,0,7.906547232368036,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p548,331,8 de abril de 2008,2008-04-08,banco_de_7,otro,unanime,7,0,0,219,0,5.393627546352362,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p549,331,8 de abril de 2008,2008-04-08,banco_de_7,confirma,unanime,7,1,1,2159,0,7.67786350067821,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional Electoral,2008Q2
331_p563,331,8 de abril de 2008,2008-04-08,banco_de_7,desestima,segun_su_voto,6,0,1,684,122,6.529418838262226,1,0,1,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Sala B de la Cámara Federal de Apelaciones en lo Comer-,2008Q2
331_p570,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,segun_su_voto,7,1,1,2856,1161,7.957527402230773,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p583,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,disidencia,7,1,1,187,435,5.236441962829949,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala I",2008Q2
331_p588,331,8 de abril de 2008,2008-04-08,banco_de_7,inadmisible_280,disidencia,6,0,0,107,926,4.68213122712422,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala III",2008Q2
331_p592,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,disidencia,5,1,1,448,122,6.1070228877422545,1,1,0,Highton de Nolasco | Fayt | Petracchi | Zaffaroni | Argibay,Corte de Justicia de la Provincia de San Juan,2008Q2
331_p597,331,8 de abril de 2008,2008-04-08,banco_de_7,desestima,unanime,5,0,0,730,0,6.594413459749778,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Tribunal de Enjuiciamiento de Magistrados y Miembros,2008Q2
331_p600,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,segun_su_voto,7,1,1,1840,0,7.518064181233078,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Rosario (Sala A),2008Q2
331_p608,331,8 de abril de 2008,2008-04-08,banco_de_7,otro,segun_su_voto,7,0,0,4329,749,8.373322820996535,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de General Roca,2008Q2
331_p622,331,8 de abril de 2008,2008-04-08,banco_de_7,inadmisible_280,mixed,7,0,1,798,1732,6.683360945766275,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de General Roca,2008Q2
331_p632,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,mixed,7,1,0,660,557,6.493753839851686,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Juzgado Federal Nº 1 de La Plata,2008Q2
331_p636,331,8 de abril de 2008,2008-04-08,banco_de_7,inadmisible_280,mixed,7,0,1,2569,16738,7.851661177889265,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p718,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,mixed,7,1,1,3558,275,8.177234885510194,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p735,331,8 de abril de 2008,2008-04-08,banco_de_7,hace_lugar,unanime,7,1,1,966,0,6.874198495453294,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,"Cámara Nacional de Apelaciones del Trabajo, (Sala III)",2008Q2
331_p744,331,8 de abril de 2008,2008-04-08,banco_de_7,competencia,unanime,4,0,1,449,0,6.1092475827643655,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p748,331,8 de abril de 2008,2008-04-08,banco_de_7,competencia,unanime,4,0,1,353,0,5.869296913133774,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p752,331,8 de abril de 2008,2008-04-08,banco_de_7,competencia,unanime,4,0,1,346,0,5.849324779946859,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p756,331,8 de abril de 2008,2008-04-08,banco_de_7,competencia,disidencia,7,0,1,563,735,6.335054251498059,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p760,331,8 de abril de 2008,2008-04-08,banco_de_7,competencia,unanime,4,0,1,545,0,6.302618975744905,0,0,0,Petracchi | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p765,331,8 de abril de 2008,2008-04-08,banco_de_7,procedente,disidencia,5,1,1,539,2787,6.29156913955832,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala III de la Cámara Federal de la Seguridad Social,2008Q2
331_p776,331,16 de abril de 2008,2008-04-16,banco_de_7,otro,disidencia,5,0,1,318,114,5.765191102784844,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,Sala III de la Cámara Federal de la Seguridad Social,2008Q2
331_p781,331,16 de abril de 2008,2008-04-16,banco_de_7,hace_lugar,unanime,4,1,0,2907,0,7.97522083865341,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,Tribunal de Justicia de la Provincia de Jujuy,2008Q2
331_p789,331,16 de abril de 2008,2008-04-16,banco_de_7,inadmisible_280,disidencia,6,0,1,586,444,6.375024819828097,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Tribunal de Justicia de la Provincia de Jujuy,2008Q2
331_p804,331,16 de abril de 2008,2008-04-16,banco_de_7,procedente,disidencia,6,1,1,459,122,6.131226489483141,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Sala III de la Cámara Federal de la Seguridad Social,2008Q2
331_p809,331,16 de abril de 2008,2008-04-16,banco_de_7,otro,unanime,6,0,0,380,0,5.942799375126701,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p810,331,22 de abril de 2008,2008-04-22,banco_de_7,desestima,segun_su_voto,5,0,0,1942,1329,7.57198844937744,1,0,1,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Suprema Corte de Justicia de la Provincia de Buenos Ai-,2008Q2
331_p819,331,22 de abril de 2008,2008-04-22,banco_de_7,hace_lugar,mixed,6,1,1,2792,209,7.934871565945177,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Apelaciones en lo Civil, Sala E",2008Q2
331_p831,331,22 de abril de 2008,2008-04-22,banco_de_7,hace_lugar,mixed,5,1,1,1175,1167,7.069874128458572,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda,Cámara de Apelaciones en lo Contencioso Administrativo,2008Q2
331_p843,331,22 de abril de 2008,2008-04-22,banco_de_7,procedente,unanime,5,1,1,1218,0,7.105786129481271,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala G de la Cámara Nacional de Apelaciones en lo Civil,2008Q2
331_p846,331,22 de abril de 2008,2008-04-22,banco_de_7,otro,unanime,4,0,0,1767,0,7.477604243197589,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p851,331,22 de abril de 2008,2008-04-22,banco_de_7,competencia,unanime,5,0,1,228,0,5.43372200355424,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p854,331,22 de abril de 2008,2008-04-22,banco_de_7,competencia,unanime,4,0,1,194,0,5.272999558563747,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda,SIN_TRIBUNAL_ORIGEN,2008Q2
331_p856,331,22 de abril de 2008,2008-04-22,banco_de_7,otro,unanime,5,0,1,1683,124,7.428927194802272,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Cámara Nacional de Casación Penal,2008Q2
331_p866,331,23 de abril de 2008,2008-04-23,banco_de_7,otro,unanime,5,0,1,3582,112,8.183955717304954,0,0,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Cámara Nacional Electoral,2008Q2
331_p881,331,29 de abril de 2008,2008-04-29,banco_de_7,otro,unanime,6,0,0,1892,0,7.545918151209323,0,0,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2008Q2
331_p886,331,29 de abril de 2008,2008-04-29,banco_de_7,desestima,mixed,6,0,1,1677,2761,7.425357887027151,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Apelaciones en lo Comercial, Sala D",2008Q2
331_p901,331,29 de abril de 2008,2008-04-29,banco_de_7,confirma,mixed,7,1,0,1904,3375,7.552237287560802,1,1,0,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2008Q2
331_p916,331,29 de abril de 2008,2008-04-29,banco_de_7,procedente,unanime,4,1,1,597,0,6.393590753950631,0,0,0,Lorenzetti | Highton de Nolasco | Maqueda | Zaffaroni,Cámara Federal de Apelaciones de Paraná,2008Q2
331_p923,331,29 de abril de 2008,2008-04-29,banco_de_7,procedente,segun_su_voto,5,1,0,616,399,6.424869023905388,1,0,1,Lorenzetti | Highton de Nolasco | Fayt | Petracchi | Zaffaroni,Cámara Federal de Apelaciones de La Plata – Sala III,2008Q2
331_p926,331,29 de abril de 2008,2008-04-29,banco_de_7,revoca,disidencia,5,1,1,1677,109,7.425357887027151,1,1,0,Lorenzetti | Highton de Nolasco | Petracchi | Maqueda | Zaffaroni,Sala A de la Cámara Nacional de Apelaciones en lo Civil,2008Q2
331_p933,331,29 de abril de 2008,2008-04-29,banco_de_7,hace_lugar,unanime,5,1,1,750,0,6.621405651764134,0,0,0,Highton de Nolasco | Fayt | Petracchi | Maqueda | Zaffaroni,"Cámara Nacional de Apelaciones en lo Civil, Sala J",2008Q2
