caso_id_canonico,tipo,norma,ambito,n_menciones
339_p414,ley,24624,considerando,3
339_p419,ley,23898,considerando,1
339_p423,ley,24901,considerando,3
339_p434,ley,11683,considerando,2
339_p434,ley,20628,considerando,2
339_p444,ley,11683,considerando,1
339_p464,ley,24284,considerando,1
339_p468,ley,1285,considerando,2
339_p468,ley,18594,considerando,4
339_p468,ley,20656,considerando,4
339_p468,ley,21499,considerando,7
339_p468,ley,22351,considerando,1
339_p468,ley,21499,dispositivo,1
339_p477,ley,4055,considerando,1
339_p490,ley,21799,considerando,1
339_p493,ley,1485,considerando,1
339_p493,ley,24624,considerando,1
339_p493,ley,25561,considerando,2
339_p493,ley,26077,considerando,1
339_p506,ley,24144,caratula,2
339_p506,ley,19359,considerando,2
339_p515,ley,25675,considerando,3
339_p515,ley,23879,voto,1
339_p515,ley,25675,voto,2
339_p515,ley,26639,voto,1
339_p525,ley,10787,considerando,1
339_p525,ley,13441,considerando,1
339_p525,ley,18204,considerando,1
339_p525,ley,21297,considerando,1
339_p525,ley,24307,considerando,1
339_p533,ley,24043,caratula,2
339_p533,ley,24043,considerando,3
339_p536,ley,19032,considerando,2
339_p536,ley,25615,considerando,1
339_p536,ley,26272,considerando,1
339_p542,ley,24241,considerando,1
339_p542,ley,24660,considerando,2
339_p551,ley,24953,considerando,1
339_p551,ley,26082,considerando,1
339_p569,ley,15336,considerando,4
339_p569,ley,24065,considerando,2
339_p584,ley,11683,considerando,11
339_p584,ley,1285,considerando,1
339_p584,ley,24073,considerando,11
339_p602,ley,24051,considerando,3
339_p643,ley,1285,considerando,2
339_p643,ley,21708,considerando,1
339_p643,ley,21839,considerando,2
339_p643,ley,24432,considerando,1
339_p649,ley,11672,considerando,1
339_p649,ley,18037,considerando,1
339_p649,ley,23982,considerando,2
339_p649,ley,24624,considerando,5
339_p652,ley,26485,considerando,1
339_p662,ley,24144,caratula,2
339_p662,ley,19359,considerando,9
339_p676,ley,26994,considerando,1
339_p680,ley,24521,caratula,2
339_p680,ley,19549,considerando,1
339_p680,ley,24521,considerando,2
339_p683,ley,23660,considerando,1
339_p704,ley,24240,considerando,3
339_p704,ley,26361,considerando,1
339_p711,ley,21839,considerando,1
339_p740,ley,24463,considerando,3
339_p740,ley,24655,considerando,1
339_p760,ley,23592,considerando,1
339_p781,ley,20695,considerando,3
339_p781,ley,24557,considerando,7
339_p781,ley,26773,considerando,11
339_p781,ley,9688,considerando,1
339_p812,ley,23187,caratula,2
339_p812,ley,23898,considerando,1
339_p819,ley,1285,considerando,3
339_p822,ley,11672,considerando,1
339_p822,ley,25344,considerando,3
339_p824,ley,24043,caratula,2
339_p824,ley,24043,considerando,2
339_p827,ley,16986,caratula,2
339_p827,ley,25326,considerando,5
339_p827,ley,4055,considerando,1
339_p841,ley,24767,considerando,1
339_p859,ley,26657,considerando,1
339_p873,ley,26853,considerando,1
339_p889,ley,16986,caratula,2
339_p891,ley,16986,caratula,2
339_p897,ley,11683,considerando,1
339_p897,ley,20628,considerando,1
339_p906,ley,24767,considerando,1
339_p906,ley,26082,considerando,1
339_p919,ley,24441,caratula,2
339_p919,ley,26167,dispositivo,1
339_p930,ley,13018,considerando,2
339_p930,ley,20416,considerando,3
339_p1041,ley,18037,considerando,1
339_p1041,ley,24463,considerando,2
339_p1045,ley,1285,considerando,2
339_p1045,ley,21708,considerando,1
339_p1058,ley,19349,considerando,3
339_p1058,ley,23515,considerando,2
339_p1058,ley,2393,considerando,1
339_p1077,ley,16986,considerando,3
339_p1077,ley,17319,considerando,2
339_p1077,ley,24076,considerando,2
339_p1077,ley,25790,considerando,2
339_p1077,ley,26095,considerando,1
339_p1077,ley,26095,voto,1
339_p1172,ley,17319,considerando,1
339_p1172,ley,25561,considerando,2
339_p1172,ley,26217,considerando,1
339_p1193,ley,1285,considerando,1
339_p1203,ley,23898,considerando,1
339_p1204,ley,22415,caratula,2
339_p1206,ley,21526,caratula,2
339_p1207,ley,21526,caratula,2
339_p1219,ley,1285,considerando,2
339_p1219,ley,14467,considerando,2
339_p1219,ley,4055,considerando,1
339_p1223,ley,16986,caratula,1
339_p1223,ley,13834,considerando,6
339_p1223,ley,16986,considerando,2
339_p1223,ley,26854,considerando,2
339_p1223,ley,27098,considerando,2
339_p1254,ley,16986,caratula,2
339_p1254,ley,1285,considerando,1
339_p1254,ley,16986,considerando,6
339_p1254,ley,4055,considerando,1
339_p1254,ley,16986,dispositivo,1
339_p1302,ley,26685,considerando,1
339_p1311,ley,23853,considerando,2
339_p1323,ley,23737,caratula,1
339_p1323,ley,23737,considerando,1
339_p1323,ley,23737,dispositivo,1
339_p1323,ley,23737,voto,4
339_p1331,ley,25675,considerando,2
339_p1355,ley,22278,considerando,1
339_p1357,ley,25304,considerando,1
339_p1371,ley,26183,considerando,1
339_p1373,ley,24144,caratula,1
339_p1423,ley,25675,considerando,1
339_p1423,ley,26061,considerando,1
339_p1436,ley,16986,caratula,1
339_p1441,ley,22415,caratula,2
339_p1441,ley,23771,considerando,1
339_p1463,ley,10160,considerando,2
339_p1463,ley,7050,considerando,6
339_p1463,ley,7050,voto,1
339_p1478,ley,26994,considerando,1
339_p1489,ley,24557,considerando,1
339_p1514,ley,23737,caratula,2
339_p1520,ley,19349,considerando,2
339_p1523,ley,24557,considerando,1
339_p1530,ley,17091,caratula,2
339_p1530,ley,17091,considerando,5
339_p1534,ley,23849,considerando,1
339_p1534,ley,23857,considerando,1
339_p1534,ley,26061,considerando,1
339_p1562,ley,24284,considerando,1
339_p1577,ley,23592,caratula,2
339_p1591,ley,1285,considerando,1
339_p1591,ley,4055,considerando,1
339_p1601,ley,24270,caratula,2
339_p1622,ley,24767,considerando,3
339_p1635,ley,22105,considerando,3
339_p1635,ley,23551,considerando,3
339_p1659,ley,23592,caratula,1
339_p1680,ley,26364,caratula,1
339_p1683,ley,16986,caratula,2
339_p1689,ley,26361,caratula,2
339_p1689,ley,16986,considerando,1
339_p1732,ley,15336,considerando,2
339_p1732,ley,23879,considerando,3
339_p1732,ley,24539,considerando,1
339_p1732,ley,25675,considerando,1
339_p1732,ley,23879,dispositivo,1
339_p1760,ley,16986,caratula,1
339_p1763,ley,18895,considerando,1
339_p1763,ley,23857,considerando,1
339_p1795,ley,26168,considerando,1
339_p1804,ley,24624,voto,2
339_p1804,ley,25488,voto,1
339_p1804,ley,26685,voto,2
339_p1804,ley,4055,voto,1
339_p1808,ley,11672,considerando,1
339_p1808,ley,23982,considerando,1
339_p1808,ley,24624,considerando,5
339_p1812,ley,11672,considerando,2
339_p1812,ley,23982,considerando,2
339_p1812,ley,24624,considerando,1
339_p1812,ley,26895,considerando,3
339_p1812,ley,3952,considerando,1
339_p1820,ley,4055,considerando,1
340_p21,ley,18037,considerando,6
340_p21,ley,24241,considerando,2
340_p21,ley,18037,dispositivo,1
340_p47,ley,23054,voto,1
340_p76,ley,23660,considerando,2
340_p76,ley,24241,considerando,2
340_p76,ley,24700,considerando,1
340_p76,ley,23660,voto,1
340_p76,ley,24241,voto,1
340_p88,ley,24240,considerando,1
340_p98,ley,26790,considerando,1
340_p98,ley,4055,considerando,2
340_p103,ley,13998,considerando,1
340_p103,ley,18345,considerando,2
340_p103,ley,1893,considerando,1
340_p103,ley,23592,considerando,1
340_p103,ley,25164,considerando,1
340_p103,ley,26522,considerando,1
340_p113,ley,1285,considerando,1
340_p121,ley,25561,caratula,2
340_p121,ley,16986,considerando,1
340_p121,ley,25561,considerando,3
340_p122,ley,23660,considerando,2
340_p122,ley,27148,voto,1
340_p128,ley,16986,caratula,1
340_p130,ley,24557,caratula,2
340_p141,ley,21839,voto,4
340_p141,ley,24432,voto,1
340_p169,ley,1285,considerando,1
340_p169,ley,19511,considerando,4
340_p172,ley,24240,considerando,2
340_p172,ley,26361,considerando,2
340_p172,ley,26739,considerando,1
340_p188,ley,14616,caratula,2
340_p204,ley,21839,considerando,1
340_p204,ley,24432,considerando,1
340_p204,ley,21839,dispositivo,1
340_p204,ley,24432,dispositivo,1
340_p204,ley,21839,voto,3
340_p204,ley,24432,voto,1
340_p207,ley,21839,dispositivo,1
340_p207,ley,24432,dispositivo,1
340_p207,ley,21839,voto,2
340_p207,ley,24432,voto,1
340_p218,ley,26842,caratula,1
340_p226,ley,13512,voto,1
340_p226,ley,4004,voto,1
340_p229,ley,19349,considerando,2
340_p229,ley,26884,considerando,1
340_p251,ley,1285,considerando,1
340_p251,ley,1285,voto,1
340_p257,ley,24309,considerando,8
340_p257,ley,24309,voto,2
340_p345,ley,14394,considerando,1
340_p345,ley,24043,considerando,2
340_p345,ley,24321,considerando,1
340_p345,ley,24411,considerando,3
340_p345,ley,24499,considerando,1
340_p345,ley,27143,considerando,1
340_p345,ley,23982,voto,2
340_p387,ley,26160,considerando,1
340_p411,ley,24241,considerando,8
340_p411,ley,24463,considerando,1
340_p411,ley,26425,considerando,1
340_p411,ley,24241,dispositivo,1
340_p421,ley,1285,considerando,1
340_p421,ley,26061,considerando,1
340_p421,ley,1285,voto,1
340_p421,ley,26061,voto,1
340_p437,ley,13982,considerando,2
340_p437,ley,21965,considerando,2
340_p437,ley,23328,considerando,1
340_p437,ley,23544,considerando,2
340_p437,ley,23551,considerando,4
340_p437,ley,25344,considerando,1
340_p437,ley,26884,considerando,1
340_p437,ley,23544,voto,2
340_p437,ley,23551,voto,5
340_p483,ley,27260,considerando,1
340_p493,ley,24660,considerando,2
340_p493,ley,25390,considerando,1
340_p493,ley,26200,considerando,1
340_p518,ley,25973,considerando,1
340_p526,ley,25675,considerando,1
340_p545,ley,16986,caratula,2
340_p549,ley,14616,considerando,1
340_p549,ley,20642,considerando,1
340_p549,ley,24390,considerando,15
340_p549,ley,24410,considerando,2
340_p549,ley,24556,considerando,1
340_p549,ley,24820,considerando,1
340_p549,ley,25430,considerando,2
340_p549,ley,26200,considerando,1
340_p549,ley,14616,voto,1
340_p549,ley,20642,voto,1
340_p549,ley,24390,voto,17
340_p549,ley,25430,voto,4
340_p611,ley,1285,considerando,2
340_p611,ley,15271,considerando,1
340_p614,ley,24521,caratula,2
340_p620,ley,1285,considerando,1
340_p620,ley,19587,considerando,1
340_p620,ley,21708,considerando,1
340_p628,ley,16986,caratula,1
340_p641,ley,18345,considerando,2
340_p641,ley,19587,considerando,1
340_p644,ley,11683,considerando,1
340_p644,ley,19865,considerando,1
340_p644,ley,20628,considerando,2
340_p644,ley,22426,considerando,7
340_p644,ley,22747,considerando,3
340_p644,ley,26476,considerando,1
340_p669,ley,24660,considerando,1
340_p689,ley,1285,considerando,1
340_p693,ley,13944,caratula,1
340_p711,ley,25246,caratula,2
340_p711,ley,19550,considerando,1
340_p711,ley,25246,considerando,6
340_p725,ley,16986,considerando,1
340_p725,ley,22861,considerando,1
340_p745,ley,13834,considerando,1
340_p745,ley,20221,considerando,2
340_p745,ley,20628,considerando,6
340_p745,ley,23548,considerando,8
340_p745,ley,23928,considerando,1
340_p745,ley,24073,considerando,2
340_p745,ley,24621,considerando,2
340_p757,ley,6960,considerando,2
340_p765,ley,17418,considerando,1
340_p765,ley,24240,considerando,1
340_p765,ley,26361,considerando,2
340_p765,ley,24240,voto,1
340_p765,ley,24449,voto,1
340_p786,ley,23737,caratula,2
340_p786,ley,23737,considerando,1
340_p802,ley,1285,considerando,2
340_p802,ley,23187,considerando,1
340_p815,ley,25326,considerando,1
340_p827,ley,24270,caratula,2
340_p853,ley,24588,considerando,1
340_p878,ley,24065,considerando,1
340_p878,ley,24240,considerando,3
340_p878,ley,26361,considerando,1
340_p878,ley,24240,dispositivo,1
340_p898,ley,24241,caratula,2
340_p898,ley,24241,considerando,2
340_p905,ley,24240,considerando,3
340_p905,ley,26361,considerando,3
340_p910,ley,24557,considerando,1
340_p914,ley,7876,considerando,1
340_p914,ley,7876,voto,1
340_p951,ley,25156,caratula,2
340_p951,ley,22262,considerando,2
340_p951,ley,25156,considerando,6
340_p951,ley,26993,considerando,1
340_p979,ley,3918,considerando,2
340_p983,ley,11672,voto,1
340_p983,ley,23929,voto,1
340_p991,ley,12103,considerando,8
340_p991,ley,14294,considerando,4
340_p991,ley,18501,considerando,2
340_p991,ley,18594,considerando,1
340_p991,ley,18801,considerando,3
340_p991,ley,18991,considerando,3
340_p991,ley,19292,considerando,1
340_p991,ley,22351,considerando,2
340_p991,ley,23896,considerando,1
340_p991,ley,24302,considerando,2
340_p991,ley,2932,considerando,1
340_p991,ley,3804,considerando,1
340_p991,ley,4192,considerando,1
340_p991,ley,5411,considerando,2
340_p991,ley,5559,considerando,1
340_p991,ley,6712,considerando,6
340_p1038,ley,24557,considerando,3
340_p1038,ley,26773,considerando,1
340_p1038,ley,24557,voto,1
340_p1062,ley,24901,considerando,2
340_p1084,ley,26571,considerando,6
340_p1094,ley,22415,caratula,2
340_p1110,ley,16986,caratula,2
340_p1129,ley,14653,considerando,1
340_p1136,ley,26854,considerando,2
340_p1144,ley,24043,caratula,2
340_p1144,ley,24043,considerando,3
340_p1149,ley,22431,considerando,1
340_p1149,ley,24901,considerando,1
340_p1154,ley,17711,voto,2
340_p1175,ley,26082,considerando,1
340_p1193,ley,25675,considerando,1
340_p1193,ley,26331,considerando,2
340_p1213,ley,19101,considerando,5
340_p1213,ley,22511,considerando,1
340_p1213,ley,22674,considerando,2
340_p1213,ley,23109,considerando,1
340_p1213,ley,23848,considerando,1
340_p1213,ley,24310,considerando,6
340_p1232,ley,12962,considerando,1
340_p1232,ley,15348,considerando,2
340_p1236,ley,11723,considerando,4
340_p1236,ley,25326,considerando,3
340_p1236,ley,11723,voto,1
340_p1236,ley,25326,voto,1
340_p1259,ley,24557,considerando,2
340_p1269,ley,22431,considerando,2
340_p1269,ley,23660,considerando,4
340_p1269,ley,23890,considerando,1
340_p1269,ley,24314,considerando,1
340_p1269,ley,24901,considerando,2
340_p1296,ley,16443,voto,1
340_p1296,ley,19101,voto,1
340_p1296,ley,20774,voto,1
340_p1296,ley,21965,voto,6
340_p1296,ley,9688,voto,1
340_p1338,ley,14653,considerando,1
340_p1398,ley,24557,considerando,1
340_p1398,ley,26773,considerando,3
340_p1401,ley,18345,voto,1
340_p1401,ley,24557,voto,1
340_p1401,ley,26773,voto,2
340_p1414,ley,20337,voto,1
340_p1414,ley,25877,voto,1
340_p1426,ley,24767,considerando,2
340_p1428,ley,16986,considerando,1
340_p1428,ley,18037,considerando,1
340_p1428,ley,24241,considerando,1
340_p1433,ley,16986,caratula,2
340_p1450,ley,22278,considerando,3
340_p1472,ley,1285,considerando,1
340_p1472,ley,13891,considerando,1
340_p1472,ley,17285,voto,2
340_p1480,ley,3456,considerando,2
340_p1480,ley,3650,considerando,1
340_p1513,ley,11683,considerando,6
340_p1513,ley,1285,considerando,2
340_p1513,ley,24769,considerando,1
340_p1513,ley,5507,considerando,1
340_p1513,ley,6560,considerando,1
340_p1513,ley,11683,voto,3
340_p1513,ley,24769,voto,1
340_p1542,ley,24521,caratula,2
340_p1547,ley,1285,considerando,1
340_p1547,ley,19550,considerando,1
340_p1547,ley,24522,considerando,1
340_p1551,ley,24577,considerando,1
340_p1551,ley,26844,considerando,1
340_p1554,ley,25246,caratula,1
340_p1557,ley,21526,considerando,2
340_p1570,ley,19013,considerando,2
340_p1581,ley,16986,caratula,2
340_p1581,ley,26861,considerando,5
340_p1581,ley,4055,considerando,1
340_p1581,ley,26861,voto,3
340_p1581,ley,4055,voto,1
340_p1594,ley,26168,considerando,1
340_p1594,ley,26168,dispositivo,1
340_p1594,ley,26168,voto,1
340_p1600,ley,24901,considerando,1
340_p1600,ley,26480,considerando,1
340_p1644,ley,11683,considerando,3
340_p1644,ley,19550,considerando,2
340_p1644,ley,20628,considerando,2
340_p1644,ley,11683,voto,4
340_p1644,ley,19550,voto,1
340_p1671,ley,21839,considerando,1
340_p1675,ley,24557,considerando,1
340_p1680,ley,26944,considerando,1
340_p1680,ley,26994,considerando,1
340_p1695,ley,12650,considerando,1
340_p1695,ley,24701,considerando,1
340_p1695,ley,25675,considerando,2
340_p1695,ley,26438,considerando,1
340_p1695,ley,8681,considerando,1
340_p1695,ley,25675,dispositivo,1
340_p1695,ley,1285,voto,1
340_p1753,ley,11672,considerando,2
340_p1753,ley,18345,considerando,2
340_p1753,ley,25164,considerando,1
340_p1775,ley,26146,considerando,1
340_p1775,ley,27120,considerando,7
340_p1775,ley,27120,dispositivo,1
340_p1795,ley,1420,considerando,4
340_p1795,ley,2393,considerando,1
340_p1795,ley,25326,considerando,1
340_p1795,ley,7546,considerando,5
340_p1795,ley,7546,dispositivo,1
340_p1795,ley,7546,voto,2
340_p1883,ley,24018,considerando,1
340_p1884,ley,11683,considerando,3
340_p1884,ley,25413,considerando,7
340_p1884,ley,25453,considerando,6
340_p1884,ley,11683,voto,1
340_p1884,ley,25413,voto,8
340_p1884,ley,25453,voto,3
340_p1913,ley,23298,considerando,3
340_p1918,ley,24043,caratula,2
340_p1918,ley,24043,considerando,3
340_p1927,ley,13661,considerando,6
340_p1927,ley,13661,voto,1
340_p1940,ley,23184,voto,1
340_p1965,ley,22262,considerando,1
340_p1976,ley,16443,voto,2
340_p1976,ley,16973,voto,2
340_p1976,ley,20774,voto,1
340_p1976,ley,21965,voto,2
340_p1976,ley,24557,voto,1
340_p1993,ley,1285,considerando,1
340_p1993,ley,26183,considerando,2
340_p1995,ley,22431,considerando,2
340_p1995,ley,23660,considerando,2
340_p1995,ley,23890,considerando,2
340_p1995,ley,24901,considerando,2
340_p2000,ley,23898,considerando,1
340_p2021,ley,24241,caratula,2
340_p2021,ley,24241,considerando,6
340_p2021,ley,24241,voto,3
340_p2029,ley,23898,considerando,4
341_p25,ley,23592,considerando,2
341_p29,ley,23592,considerando,1
341_p32,ley,1285,considerando,1
341_p32,ley,24240,considerando,1
341_p39,ley,22351,considerando,1
341_p39,ley,25675,considerando,2
341_p54,ley,3923,considerando,2
341_p71,ley,10397,considerando,1
341_p71,ley,14394,considerando,1
341_p71,ley,23548,considerando,1
341_p84,ley,23551,considerando,3
341_p84,ley,25801,considerando,1
341_p84,ley,23551,voto,7
341_p101,ley,11683,considerando,1
341_p101,ley,25414,considerando,2
341_p101,ley,25414,voto,3
341_p122,ley,16986,caratula,2
341_p124,ley,26994,considerando,1
341_p146,ley,24240,dispositivo,1
341_p150,ley,23737,caratula,2
341_p169,ley,8573,considerando,6
341_p169,ley,8877,considerando,1
341_p169,ley,9643,voto,1
341_p180,ley,12257,considerando,1
341_p180,ley,14159,considerando,1
341_p180,ley,26994,considerando,1
341_p207,ley,23737,considerando,1
341_p207,ley,23737,voto,1
341_p221,ley,24309,considerando,1
341_p242,ley,25436,considerando,2
341_p247,ley,24922,considerando,2
341_p260,ley,24557,considerando,1
341_p260,ley,26773,considerando,3
341_p274,ley,16986,considerando,4
341_p274,ley,24714,considerando,1
341_p289,ley,26994,considerando,1
341_p289,ley,3943,considerando,12
341_p289,ley,4978,considerando,2
341_p289,ley,7408,considerando,3
341_p307,ley,26364,caratula,1
341_p307,ley,26842,caratula,1
341_p311,ley,16986,voto,1
341_p321,ley,23898,considerando,1
341_p324,ley,25675,considerando,1
341_p331,ley,1285,considerando,2
341_p331,ley,14467,considerando,2
